timestamp,position_0_1,position_0_0,position_1_1,position_1_0,price_0_1,price_0_0,price_1_1,price_1_0,size_0_1,size_0_0,size_1_1,size_1_0
2023-07-18 19:54:20,4.0,4.0,4.0,2.0,4589.25,4591.5,4591.0,4592.75,145.0,162.0,196.0,142.0
2023-07-18 19:54:21,4.0,4.0,4.0,4.0,4589.25,4591.5,4591.0,4593.25,145.0,162.0,200.0,190.0
2023-07-18 19:54:22,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.75,4593.0,145.0,162.0,156.0,166.0
2023-07-18 19:54:23,4.0,4.0,2.0,1.0,4589.25,4591.5,4591.5,4592.5,145.0,162.0,141.0,182.0
2023-07-18 19:54:24,4.0,4.0,4.0,4.0,4589.25,4591.5,4591.0,4593.25,145.0,162.0,194.0,191.0
2023-07-18 19:54:25,4.0,4.0,4.0,4.0,4589.25,4591.5,4591.0,4593.25,145.0,162.0,195.0,190.0
2023-07-18 19:54:26,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.75,4593.0,145.0,162.0,154.0,156.0
2023-07-18 19:54:27,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.75,4593.0,145.0,162.0,155.0,157.0
2023-07-18 19:54:28,4.0,4.0,0.0,4.0,4589.25,4591.5,4591.25,4592.75,145.0,162.0,138.0,149.0
2023-07-18 19:54:29,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,209.0,149.0
2023-07-18 19:54:30,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,181.0,148.0
2023-07-18 19:54:31,4.0,4.0,4.0,2.0,4589.25,4591.5,4590.25,4592.0,145.0,162.0,133.0,159.0
2023-07-18 19:54:32,4.0,4.0,0.0,3.0,4589.25,4591.5,4591.25,4592.25,145.0,162.0,110.0,145.0
2023-07-18 19:54:33,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.25,4592.5,145.0,162.0,132.0,175.0
2023-07-18 19:54:34,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,165.0,147.0
2023-07-18 19:54:35,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,164.0,132.0
2023-07-18 19:54:36,4.0,4.0,2.0,4.0,4589.25,4591.5,4590.25,4592.0,145.0,162.0,124.0,166.0
2023-07-18 19:54:37,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,165.0,136.0
2023-07-18 19:54:38,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.25,4592.5,145.0,162.0,143.0,181.0
2023-07-18 19:54:39,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.25,4592.5,145.0,162.0,142.0,181.0
2023-07-18 19:54:40,4.0,4.0,3.0,4.0,4589.25,4591.5,4589.25,4591.5,145.0,162.0,149.0,157.0
2023-07-18 19:54:41,4.0,4.0,0.0,4.0,4589.25,4591.5,4590.0,4591.25,145.0,162.0,66.0,160.0
2023-07-18 19:54:42,4.0,4.0,4.0,2.0,4589.25,4591.5,4589.25,4591.0,145.0,162.0,134.0,181.0
2023-07-18 19:54:43,4.0,4.0,3.0,2.0,4589.25,4591.5,4589.5,4591.0,145.0,162.0,124.0,179.0
2023-07-18 19:54:44,4.0,4.0,4.0,4.0,4589.25,4591.5,4589.5,4591.75,145.0,162.0,130.0,144.0
2023-07-18 19:54:45,4.0,4.0,4.0,1.0,4589.25,4591.5,4589.5,4591.0,145.0,162.0,130.0,165.0
2023-07-18 19:54:46,4.0,4.0,4.0,3.0,4589.25,4591.5,4589.75,4591.75,145.0,162.0,123.0,138.0
2023-07-18 19:54:47,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,130.0,151.0
2023-07-18 19:54:48,4.0,4.0,4.0,4.0,4589.25,4591.5,4590.0,4592.25,145.0,162.0,123.0,141.0
2023-07-18 19:54:49,4.0,4.0,3.0,3.0,4589.25,4591.5,4590.25,4592.0,145.0,162.0,136.0,172.0
2023-07-18 19:54:50,4.0,4.0,2.0,4.0,4589.25,4591.5,4589.75,4591.25,145.0,162.0,107.0,134.0
2023-07-18 19:54:51,4.0,4.0,4.0,2.0,4589.25,4591.5,4589.25,4591.0,145.0,162.0,135.0,129.0
2023-07-18 19:54:52,4.0,4.0,3.0,3.0,4589.25,4591.5,4589.5,4591.25,145.0,162.0,172.0,149.0
2023-07-18 19:54:53,4.0,4.0,4.0,3.0,4589.25,4591.5,4589.25,4591.25,145.0,162.0,148.0,147.0
2023-07-18 19:54:54,4.0,4.0,4.0,4.0,4589.25,4591.5,4589.25,4591.5,145.0,162.0,150.0,168.0
2023-07-18 19:54:55,4.0,4.0,4.0,3.0,4589.25,4591.5,4589.25,4591.25,145.0,162.0,149.0,148.0
2023-07-18 19:54:56,4.0,4.0,4.0,4.0,4589.25,4591.5,4589.25,4591.5,145.0,162.0,133.0,154.0
2023-07-18 19:54:57,4.0,4.0,2.0,2.0,4589.25,4591.5,4589.5,4590.75,145.0,162.0,169.0,117.0
2023-07-18 19:54:58,4.0,4.0,2.0,4.0,4589.25,4591.5,4589.5,4591.25,145.0,162.0,161.0,146.0
2023-07-18 19:54:59,4.0,4.0,4.0,4.0,4589.25,4591.5,4589.0,4591.25,145.0,162.0,152.0,147.0
2023-07-18 19:55:00,4.0,4.0,4.0,1.0,4589.25,4591.5,4588.75,4590.25,145.0,162.0,179.0,136.0
2023-07-18 19:55:01,4.0,4.0,1.0,0.0,4589.25,4591.5,4589.5,4589.75,145.0,162.0,124.0,37.0
2023-07-18 19:55:02,4.0,4.0,4.0,0.0,4589.25,4591.5,4588.5,4589.75,145.0,162.0,134.0,48.0
2023-07-18 19:55:03,4.0,4.0,4.0,1.0,4589.25,4591.5,4588.25,4589.75,145.0,162.0,117.0,135.0
2023-07-18 19:55:04,4.0,4.0,2.0,3.0,4589.25,4591.5,4588.5,4590.0,145.0,162.0,125.0,151.0
2023-07-18 19:55:05,4.0,4.0,2.0,2.0,4589.25,4591.5,4588.5,4589.75,145.0,162.0,131.0,127.0
2023-07-18 19:55:06,4.0,4.0,1.0,3.0,4589.25,4591.5,4588.5,4590.0,145.0,162.0,125.0,146.0
2023-07-18 19:55:07,4.0,4.0,4.0,1.0,4589.25,4591.5,4587.5,4589.25,145.0,162.0,171.0,242.0
2023-07-18 19:55:08,4.0,4.0,1.0,0.0,4589.25,4591.5,4588.5,4589.0,145.0,162.0,136.0,90.0
2023-07-18 19:55:09,4.0,4.0,2.0,4.0,4589.25,4591.5,4588.25,4590.25,145.0,162.0,118.0,294.0
2023-07-18 19:55:10,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.75,4590.0,145.0,162.0,173.0,145.0
2023-07-18 19:55:11,4.0,4.0,3.0,2.0,4589.25,4591.5,4588.0,4589.5,145.0,162.0,224.0,115.0
2023-07-18 19:55:12,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.75,4590.0,145.0,162.0,172.0,146.0
2023-07-18 19:55:13,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.75,4590.0,145.0,162.0,173.0,144.0
2023-07-18 19:55:14,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,158.0,255.0
2023-07-18 19:55:15,4.0,4.0,0.0,4.0,4589.25,4591.5,4588.0,4589.25,145.0,162.0,74.0,276.0
2023-07-18 19:55:16,4.0,4.0,1.0,1.0,4589.25,4591.5,4587.5,4588.25,145.0,162.0,119.0,190.0
2023-07-18 19:55:17,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,193.0,144.0
2023-07-18 19:55:18,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,166.0,161.0
2023-07-18 19:55:19,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,146.0,160.0
2023-07-18 19:55:20,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.0,4587.5,145.0,162.0,165.0,145.0
2023-07-18 19:55:21,4.0,4.0,1.0,4.0,4589.25,4591.5,4587.0,4588.5,145.0,162.0,113.0,166.0
2023-07-18 19:55:22,4.0,4.0,3.0,1.0,4589.25,4591.5,4586.5,4587.75,145.0,162.0,162.0,212.0
2023-07-18 19:55:23,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,177.0,166.0
2023-07-18 19:55:24,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.75,4588.25,145.0,162.0,153.0,177.0
2023-07-18 19:55:25,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,177.0,164.0
2023-07-18 19:55:26,4.0,4.0,3.0,1.0,4589.25,4591.5,4586.5,4587.75,145.0,162.0,163.0,122.0
2023-07-18 19:55:27,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,166.0,162.0
2023-07-18 19:55:28,4.0,4.0,0.0,1.0,4589.25,4591.5,4587.25,4587.75,145.0,162.0,109.0,111.0
2023-07-18 19:55:29,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,167.0,156.0
2023-07-18 19:55:30,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,181.0,160.0
2023-07-18 19:55:31,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.0,4587.5,145.0,162.0,167.0,135.0
2023-07-18 19:55:32,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,180.0,169.0
2023-07-18 19:55:33,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,156.0,159.0
2023-07-18 19:55:34,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,175.0,160.0
2023-07-18 19:55:35,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,176.0,163.0
2023-07-18 19:55:36,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,163.0,161.0
2023-07-18 19:55:37,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,179.0,174.0
2023-07-18 19:55:38,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,180.0,175.0
2023-07-18 19:55:39,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,169.0,178.0
2023-07-18 19:55:40,4.0,4.0,0.0,3.0,4589.25,4591.5,4587.25,4588.25,145.0,162.0,110.0,201.0
2023-07-18 19:55:41,4.0,4.0,0.0,1.0,4589.25,4591.5,4587.0,4587.5,145.0,162.0,119.0,156.0
2023-07-18 19:55:42,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.25,4587.75,145.0,162.0,167.0,139.0
2023-07-18 19:55:43,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.25,4587.75,145.0,162.0,167.0,152.0
2023-07-18 19:55:44,4.0,4.0,2.0,4.0,4589.25,4591.5,4586.5,4588.25,145.0,162.0,168.0,202.0
2023-07-18 19:55:45,4.0,4.0,4.0,2.0,4589.25,4591.5,4586.0,4587.75,145.0,162.0,169.0,170.0
2023-07-18 19:55:46,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,172.0,154.0
2023-07-18 19:55:47,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,178.0,165.0
2023-07-18 19:55:48,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,178.0,166.0
2023-07-18 19:55:49,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,177.0,167.0
2023-07-18 19:55:50,4.0,4.0,0.0,3.0,4589.25,4591.5,4587.25,4588.25,145.0,162.0,130.0,195.0
2023-07-18 19:55:51,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,180.0,164.0
2023-07-18 19:55:52,4.0,4.0,2.0,1.0,4589.25,4591.5,4587.0,4588.0,145.0,162.0,134.0,153.0
2023-07-18 19:55:53,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,163.0,164.0
2023-07-18 19:55:54,4.0,4.0,3.0,3.0,4589.25,4591.5,4586.75,4588.5,145.0,162.0,141.0,160.0
2023-07-18 19:55:55,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,178.0,165.0
2023-07-18 19:55:56,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,178.0,174.0
2023-07-18 19:55:57,4.0,4.0,0.0,4.0,4589.25,4591.5,4587.5,4588.75,145.0,162.0,122.0,173.0
2023-07-18 19:55:58,4.0,4.0,4.0,2.0,4589.25,4591.5,4586.75,4588.5,145.0,162.0,137.0,158.0
2023-07-18 19:55:59,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.75,4589.0,145.0,162.0,153.0,147.0
2023-07-18 19:56:00,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,178.0,159.0
2023-07-18 19:56:01,4.0,4.0,2.0,0.0,4589.25,4591.5,4587.0,4587.75,145.0,162.0,120.0,72.0
2023-07-18 19:56:02,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.25,4589.25,145.0,162.0,126.0,282.0
2023-07-18 19:56:03,4.0,4.0,1.0,0.0,4589.25,4591.5,4588.0,4588.5,145.0,162.0,123.0,137.0
2023-07-18 19:56:04,4.0,4.0,2.0,4.0,4589.25,4591.5,4587.75,4589.75,145.0,162.0,152.0,134.0
2023-07-18 19:56:05,4.0,4.0,0.0,1.0,4589.25,4591.5,4588.5,4589.0,145.0,162.0,103.0,130.0
2023-07-18 19:56:06,4.0,4.0,4.0,0.0,4589.25,4591.5,4587.5,4588.75,145.0,162.0,147.0,18.0
2023-07-18 19:56:07,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.75,4589.75,145.0,162.0,154.0,136.0
2023-07-18 19:56:08,4.0,4.0,2.0,4.0,4589.25,4591.5,4587.75,4589.5,145.0,162.0,154.0,156.0
2023-07-18 19:56:09,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.5,4589.5,145.0,162.0,135.0,154.0
2023-07-18 19:56:10,4.0,4.0,3.0,3.0,4589.25,4591.5,4587.5,4589.25,145.0,162.0,137.0,268.0
2023-07-18 19:56:11,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.5,4589.5,145.0,162.0,138.0,155.0
2023-07-18 19:56:12,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.5,4589.75,145.0,162.0,142.0,131.0
2023-07-18 19:56:13,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.75,4589.75,145.0,162.0,157.0,132.0
2023-07-18 19:56:14,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,203.0,154.0
2023-07-18 19:56:15,4.0,4.0,2.0,4.0,4589.25,4591.5,4587.75,4589.5,145.0,162.0,145.0,155.0
2023-07-18 19:56:16,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,203.0,156.0
2023-07-18 19:56:17,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,202.0,154.0
2023-07-18 19:56:18,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,203.0,155.0
2023-07-18 19:56:19,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,167.0,272.0
2023-07-18 19:56:20,4.0,4.0,0.0,3.0,4589.25,4591.5,4588.0,4589.25,145.0,162.0,248.0,273.0
2023-07-18 19:56:21,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,164.0,272.0
2023-07-18 19:56:22,4.0,4.0,3.0,4.0,4589.25,4591.5,4586.75,4588.75,145.0,162.0,154.0,144.0
2023-07-18 19:56:23,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.75,4589.0,145.0,162.0,156.0,164.0
2023-07-18 19:56:24,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.75,4589.0,145.0,162.0,153.0,165.0
2023-07-18 19:56:25,4.0,4.0,2.0,4.0,4589.25,4591.5,4587.25,4589.0,145.0,162.0,184.0,166.0
2023-07-18 19:56:26,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.75,4589.0,145.0,162.0,152.0,164.0
2023-07-18 19:56:27,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,151.0,269.0
2023-07-18 19:56:28,4.0,4.0,4.0,2.0,4589.25,4591.5,4586.5,4588.25,145.0,162.0,185.0,173.0
2023-07-18 19:56:29,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,184.0,145.0
2023-07-18 19:56:30,4.0,4.0,3.0,0.0,4589.25,4591.5,4586.5,4587.5,145.0,162.0,170.0,93.0
2023-07-18 19:56:31,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,187.0,141.0
2023-07-18 19:56:32,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,185.0,162.0
2023-07-18 19:56:33,4.0,4.0,3.0,4.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,176.0,145.0
2023-07-18 19:56:34,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.25,4587.75,145.0,162.0,183.0,117.0
2023-07-18 19:56:35,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.25,145.0,162.0,182.0,164.0
2023-07-18 19:56:36,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.25,145.0,162.0,182.0,162.0
2023-07-18 19:56:37,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,192.0,152.0
2023-07-18 19:56:38,4.0,4.0,4.0,2.0,4589.25,4591.5,4586.75,4588.5,145.0,162.0,140.0,151.0
2023-07-18 19:56:39,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,192.0,139.0
2023-07-18 19:56:40,4.0,4.0,3.0,2.0,4589.25,4591.5,4586.75,4588.25,145.0,162.0,140.0,154.0
2023-07-18 19:56:41,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.75,4588.75,145.0,162.0,137.0,139.0
2023-07-18 19:56:42,4.0,4.0,2.0,2.0,4589.25,4591.5,4587.25,4588.5,145.0,162.0,141.0,154.0
2023-07-18 19:56:43,4.0,4.0,3.0,1.0,4589.25,4591.5,4587.0,4588.25,145.0,162.0,153.0,138.0
2023-07-18 19:56:44,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.75,4589.0,145.0,162.0,154.0,162.0
2023-07-18 19:56:45,4.0,4.0,4.0,0.0,4589.25,4591.5,4586.5,4587.75,145.0,162.0,191.0,5.0
2023-07-18 19:56:46,4.0,4.0,4.0,2.0,4589.25,4591.5,4586.5,4588.25,145.0,162.0,190.0,146.0
2023-07-18 19:56:47,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,191.0,140.0
2023-07-18 19:56:48,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,190.0,125.0
2023-07-18 19:56:49,4.0,4.0,2.0,3.0,4589.25,4591.5,4587.0,4588.5,145.0,162.0,137.0,158.0
2023-07-18 19:56:50,4.0,4.0,2.0,4.0,4589.25,4591.5,4586.75,4588.5,145.0,162.0,133.0,158.0
2023-07-18 19:56:51,4.0,4.0,3.0,0.0,4589.25,4591.5,4586.5,4587.5,145.0,162.0,169.0,76.0
2023-07-18 19:56:52,4.0,4.0,3.0,3.0,4589.25,4591.5,4586.5,4588.25,145.0,162.0,169.0,152.0
2023-07-18 19:56:53,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,167.0,161.0
2023-07-18 19:56:54,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.5,4588.75,145.0,162.0,188.0,142.0
2023-07-18 19:56:55,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,185.0,162.0
2023-07-18 19:56:56,4.0,4.0,4.0,3.0,4589.25,4591.5,4586.5,4588.5,145.0,162.0,187.0,161.0
2023-07-18 19:56:57,4.0,4.0,4.0,1.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,190.0,145.0
2023-07-18 19:56:58,4.0,4.0,0.0,2.0,4589.25,4591.5,4587.5,4588.5,145.0,162.0,118.0,163.0
2023-07-18 19:56:59,4.0,4.0,3.0,4.0,4589.25,4591.5,4586.75,4588.5,145.0,162.0,137.0,295.0
2023-07-18 19:57:00,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,168.0,163.0
2023-07-18 19:57:01,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.0,4588.25,145.0,162.0,208.0,154.0
2023-07-18 19:57:02,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.0,4588.25,145.0,162.0,209.0,152.0
2023-07-18 19:57:03,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.0,4588.25,145.0,162.0,209.0,153.0
2023-07-18 19:57:04,4.0,4.0,2.0,3.0,4589.25,4591.5,4586.5,4588.0,145.0,162.0,178.0,145.0
2023-07-18 19:57:05,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.0,4588.25,145.0,162.0,206.0,151.0
2023-07-18 19:57:06,4.0,4.0,4.0,4.0,4589.25,4591.5,4586.25,4588.5,145.0,162.0,165.0,175.0
2023-07-18 19:57:07,4.0,4.0,0.0,3.0,4589.25,4591.5,4587.5,4588.5,145.0,162.0,130.0,157.0
2023-07-18 19:57:08,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.0,4589.0,145.0,162.0,133.0,169.0
2023-07-18 19:57:09,4.0,4.0,3.0,2.0,4589.25,4591.5,4587.25,4588.75,145.0,162.0,171.0,145.0
2023-07-18 19:57:10,4.0,4.0,2.0,4.0,4589.25,4591.5,4587.25,4589.0,145.0,162.0,169.0,171.0
2023-07-18 19:57:11,4.0,4.0,0.0,4.0,4589.25,4591.5,4587.75,4589.0,145.0,162.0,72.0,170.0
2023-07-18 19:57:12,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,153.0,261.0
2023-07-18 19:57:13,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.25,4589.25,145.0,162.0,136.0,262.0
2023-07-18 19:57:14,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.0,4589.25,145.0,162.0,157.0,267.0
2023-07-18 19:57:15,4.0,4.0,0.0,0.0,4589.25,4591.5,4587.75,4588.0,145.0,162.0,116.0,74.0
2023-07-18 19:57:16,4.0,4.0,3.0,2.0,4589.25,4591.5,4587.25,4588.75,145.0,162.0,138.0,144.0
2023-07-18 19:57:17,4.0,4.0,4.0,2.0,4589.25,4591.5,4587.0,4588.75,145.0,162.0,158.0,148.0
2023-07-18 19:57:18,4.0,4.0,3.0,3.0,4589.25,4591.5,4587.25,4589.0,145.0,162.0,141.0,170.0
2023-07-18 19:57:19,4.0,4.0,1.0,4.0,4589.25,4591.5,4588.0,4589.5,145.0,162.0,161.0,195.0
2023-07-18 19:57:20,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,140.0,196.0
2023-07-18 19:57:21,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,155.0,197.0
2023-07-18 19:57:22,4.0,4.0,1.0,4.0,4589.25,4591.5,4588.0,4589.5,145.0,162.0,172.0,192.0
2023-07-18 19:57:23,4.0,4.0,4.0,3.0,4589.25,4591.5,4587.5,4589.5,145.0,162.0,172.0,193.0
2023-07-18 19:57:24,4.0,4.0,0.0,2.0,4589.25,4591.5,4588.5,4589.25,145.0,162.0,148.0,265.0
2023-07-18 19:57:25,4.0,4.0,4.0,1.0,4589.25,4591.5,4587.75,4589.25,145.0,162.0,162.0,261.0
2023-07-18 19:57:26,4.0,4.0,3.0,3.0,4589.25,4591.5,4588.0,4589.75,145.0,162.0,160.0,139.0
2023-07-18 19:57:27,4.0,4.0,4.0,0.0,4589.25,4591.5,4587.75,4589.0,145.0,162.0,163.0,8.0
2023-07-18 19:57:28,4.0,4.0,0.0,3.0,4589.25,4591.5,4588.75,4589.75,145.0,162.0,142.0,139.0
2023-07-18 19:57:29,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.75,4590.0,145.0,162.0,162.0,208.0
2023-07-18 19:57:30,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.75,4590.0,145.0,162.0,168.0,206.0
2023-07-18 19:57:31,4.0,4.0,1.0,4.0,4589.25,4591.5,4588.5,4590.0,145.0,162.0,138.0,208.0
2023-07-18 19:57:32,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.5,4589.75,145.0,162.0,209.0,135.0
2023-07-18 19:57:33,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.75,4589.75,145.0,162.0,166.0,134.0
2023-07-18 19:57:34,4.0,4.0,4.0,1.0,4589.25,4591.5,4587.25,4588.75,145.0,162.0,167.0,141.0
2023-07-18 19:57:35,4.0,4.0,4.0,3.0,4589.25,4591.5,4587.25,4589.25,145.0,162.0,167.0,269.0
2023-07-18 19:57:36,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,168.0,193.0
2023-07-18 19:57:37,4.0,4.0,4.0,1.0,4589.25,4591.5,4587.5,4589.0,145.0,162.0,209.0,109.0
2023-07-18 19:57:38,4.0,4.0,4.0,1.0,4589.25,4591.5,4587.5,4589.0,145.0,162.0,208.0,109.0
2023-07-18 19:57:39,4.0,4.0,0.0,0.0,4589.25,4591.5,4588.25,4588.5,145.0,162.0,111.0,63.0
2023-07-18 19:57:40,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,168.0,195.0
2023-07-18 19:57:41,4.0,4.0,4.0,2.0,4589.25,4591.5,4587.5,4589.25,145.0,162.0,161.0,270.0
2023-07-18 19:57:42,4.0,4.0,1.0,2.0,4589.25,4591.5,4588.0,4589.0,145.0,162.0,181.0,130.0
2023-07-18 19:57:43,4.0,4.0,4.0,0.0,4589.25,4591.5,4587.25,4588.5,145.0,162.0,166.0,97.0
2023-07-18 19:57:44,4.0,4.0,3.0,3.0,4589.25,4591.5,4587.5,4589.25,145.0,162.0,165.0,273.0
2023-07-18 19:57:45,4.0,4.0,4.0,3.0,4589.25,4591.5,4587.25,4589.25,145.0,162.0,167.0,274.0
2023-07-18 19:57:46,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.5,4589.5,145.0,162.0,164.0,196.0
2023-07-18 19:57:47,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.5,4589.75,145.0,162.0,162.0,137.0
2023-07-18 19:57:48,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.5,4589.75,145.0,162.0,163.0,138.0
2023-07-18 19:57:49,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,167.0,196.0
2023-07-18 19:57:50,4.0,4.0,3.0,4.0,4589.25,4591.5,4587.5,4589.5,145.0,162.0,163.0,195.0
2023-07-18 19:57:51,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.25,4589.5,145.0,162.0,171.0,200.0
2023-07-18 19:57:52,4.0,4.0,0.0,1.0,4589.25,4591.5,4588.25,4588.75,145.0,162.0,197.0,142.0
2023-07-18 19:57:53,4.0,4.0,4.0,4.0,4589.25,4591.5,4587.5,4589.75,145.0,162.0,171.0,141.0
